0.000975	E. coli B promoter	0
0.000975	E. coli C promoter	0
0.000975	E. coli promoter A1	1
0.000975	E. coli promoter A2	0
0.000975	E. coli promoter A3	0
0.000975	T7 promoter phi1.1A	0
0.000975	T7 promoter phi1.1B	0
0.000975	T7 promoter phi1.3	0
0.000975	T7 promoter phi1.5	0
0.000975	T7 promoter phi1.6	0
0.000975	T7 promoter phi10	0
0.000975	T7 promoter phi13	0
0.000975	T7 promoter phi17	0
0.000975	T7 promoter phi2.5	0
0.000975	T7 promoter phi3.8	0
0.000975	T7 promoter phi4.3	0
0.000975	T7 promoter phi4.7	0
0.000975	T7 promoter phi4c	0
0.000975	T7 promoter phi6.5	0
0.000975	bound_ecolipol	1800
0.000975	bound_ecolipol_p	0
0.000975	bound_ribosome	39999
0.000975	degraded_transcript	0
0.000975	ecoli_genome	0
0.000975	ecoli_transcript	1
0.000975	ecolipol	0
0.000975	ecolipol-2	0
0.000975	ecolipol-2-p	0
0.000975	ecolipol-p	0
0.000975	gp-2	0
0.000975	lysozyme-3.5	0
0.000975	protein_kinase-0.7	0
0.000975	rbs	0
0.000975	ribosome	1
0.000975	rnapol-1	0
0.000975	rnapol-3.5	0
4.999010	E. coli B promoter	0
4.999010	E. coli C promoter	0
4.999010	E. coli promoter A1	1
4.999010	E. coli promoter A2	0
4.999010	E. coli promoter A3	0
4.999010	T7 promoter phi1.1A	0
4.999010	T7 promoter phi1.1B	0
4.999010	T7 promoter phi1.3	0
4.999010	T7 promoter phi1.5	0
4.999010	T7 promoter phi1.6	0
4.999010	T7 promoter phi10	0
4.999010	T7 promoter phi13	0
4.999010	T7 promoter phi17	0
4.999010	T7 promoter phi2.5	0
4.999010	T7 promoter phi3.8	0
4.999010	T7 promoter phi4.3	0
4.999010	T7 promoter phi4.7	0
4.999010	T7 promoter phi4c	0
4.999010	T7 promoter phi6.5	0
4.999010	bound_ecolipol	1736
4.999010	bound_ecolipol_p	0
4.999010	bound_ribosome	39074
4.999010	degraded_transcript	6
4.999010	ecoli_genome	64
4.999010	ecoli_transcript	1280
4.999010	ecolipol	64
4.999010	ecolipol-2	0
4.999010	ecolipol-2-p	0
4.999010	ecolipol-p	0
4.999010	gp-2	0
4.999010	lysozyme-3.5	0
4.999010	protein_kinase-0.7	0
4.999010	rbs	0
4.999010	ribosome	926
4.999010	rnapol-1	0
4.999010	rnapol-3.5	0
9.999224	E. coli B promoter	0
9.999224	E. coli C promoter	0
9.999224	E. coli promoter A1	1
9.999224	E. coli promoter A2	0
9.999224	E. coli promoter A3	0
9.999224	T7 promoter phi1.1A	0
9.999224	T7 promoter phi1.1B	0
9.999224	T7 promoter phi1.3	0
9.999224	T7 promoter phi1.5	0
9.999224	T7 promoter phi1.6	0
9.999224	T7 promoter phi10	0
9.999224	T7 promoter phi13	0
9.999224	T7 promoter phi17	0
9.999224	T7 promoter phi2.5	0
9.999224	T7 promoter phi3.8	0
9.999224	T7 promoter phi4.3	0
9.999224	T7 promoter phi4.7	0
9.999224	T7 promoter phi4c	0
9.999224	T7 promoter phi6.5	0
9.999224	bound_ecolipol	1736
9.999224	bound_ecolipol_p	0
9.999224	bound_ribosome	39210
9.999224	degraded_transcript	17
9.999224	ecoli_genome	64
9.999224	ecoli_transcript	1460
9.999224	ecolipol	64
9.999224	ecolipol-2	0
9.999224	ecolipol-2-p	0
9.999224	ecolipol-p	0
9.999224	gp-2	0
9.999224	lysozyme-3.5	0
9.999224	protein_kinase-0.7	0
9.999224	rbs	0
9.999224	ribosome	790
9.999224	rnapol-1	0
9.999224	rnapol-3.5	0
14.999133	E. coli B promoter	0
14.999133	E. coli C promoter	0
14.999133	E. coli promoter A1	1
14.999133	E. coli promoter A2	0
14.999133	E. coli promoter A3	0
14.999133	T7 promoter phi1.1A	0
14.999133	T7 promoter phi1.1B	0
14.999133	T7 promoter phi1.3	0
14.999133	T7 promoter phi1.5	0
14.999133	T7 promoter phi1.6	0
14.999133	T7 promoter phi10	0
14.999133	T7 promoter phi13	0
14.999133	T7 promoter phi17	0
14.999133	T7 promoter phi2.5	0
14.999133	T7 promoter phi3.8	0
14.999133	T7 promoter phi4.3	0
14.999133	T7 promoter phi4.7	0
14.999133	T7 promoter phi4c	0
14.999133	T7 promoter phi6.5	0
14.999133	bound_ecolipol	1736
14.999133	bound_ecolipol_p	0
14.999133	bound_ribosome	39366
14.999133	degraded_transcript	24
14.999133	ecoli_genome	64
14.999133	ecoli_transcript	1618
14.999133	ecolipol	64
14.999133	ecolipol-2	0
14.999133	ecolipol-2-p	0
14.999133	ecolipol-p	0
14.999133	gp-2	0
14.999133	lysozyme-3.5	0
14.999133	protein_kinase-0.7	0
14.999133	rbs	0
14.999133	ribosome	634
14.999133	rnapol-1	0
14.999133	rnapol-3.5	0
19.999273	E. coli B promoter	0
19.999273	E. coli C promoter	0
19.999273	E. coli promoter A1	1
19.999273	E. coli promoter A2	0
19.999273	E. coli promoter A3	0
19.999273	T7 promoter phi1.1A	0
19.999273	T7 promoter phi1.1B	0
19.999273	T7 promoter phi1.3	0
19.999273	T7 promoter phi1.5	0
19.999273	T7 promoter phi1.6	0
19.999273	T7 promoter phi10	0
19.999273	T7 promoter phi13	0
19.999273	T7 promoter phi17	0
19.999273	T7 promoter phi2.5	0
19.999273	T7 promoter phi3.8	0
19.999273	T7 promoter phi4.3	0
19.999273	T7 promoter phi4.7	0
19.999273	T7 promoter phi4c	0
19.999273	T7 promoter phi6.5	0
19.999273	bound_ecolipol	1750
19.999273	bound_ecolipol_p	0
19.999273	bound_ribosome	39434
19.999273	degraded_transcript	45
19.999273	ecoli_genome	50
19.999273	ecoli_transcript	1854
19.999273	ecolipol	50
19.999273	ecolipol-2	0
19.999273	ecolipol-2-p	0
19.999273	ecolipol-p	0
19.999273	gp-2	0
19.999273	lysozyme-3.5	0
19.999273	protein_kinase-0.7	0
19.999273	rbs	0
19.999273	ribosome	566
19.999273	rnapol-1	0
19.999273	rnapol-3.5	0
24.999166	E. coli B promoter	0
24.999166	E. coli C promoter	0
24.999166	E. coli promoter A1	1
24.999166	E. coli promoter A2	0
24.999166	E. coli promoter A3	0
24.999166	T7 promoter phi1.1A	0
24.999166	T7 promoter phi1.1B	0
24.999166	T7 promoter phi1.3	0
24.999166	T7 promoter phi1.5	0
24.999166	T7 promoter phi1.6	0
24.999166	T7 promoter phi10	0
24.999166	T7 promoter phi13	0
24.999166	T7 promoter phi17	0
24.999166	T7 promoter phi2.5	0
24.999166	T7 promoter phi3.8	0
